year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2013,Land Rover,LR2,HSE,SUV,automatic,salfr2bg6dh334099,pa,43.0,21341.0,—,tan,adcock brothers inc,28400.0,28750.0,Fri Feb 27 2015 01:00:00 GMT-0800 (PST)
2012,Land Rover,Range Rover Evoque,Pure,SUV,automatic,salvp2bg7ch654807,pa,43.0,31890.0,silver,black,manheim imports,32700.0,32750.0,Fri Feb 27 2015 01:00:00 GMT-0800 (PST)
2012,Porsche,Cayman,Base,Coupe,manual,wp0aa2a81cs760092,pa,4.0,7080.0,white,black,r hollenshead auto sales inc,37500.0,41000.0,Fri Feb 27 2015 01:00:00 GMT-0800 (PST)
2008,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsk25468a165057,pa,41.0,93413.0,gray,black,melvin g rhoades auto sales llc,19000.0,19300.0,Fri Feb 27 2015 01:15:00 GMT-0800 (PST)
2007,Maserati,Quattroporte,Executive GT DuoSelect,Sedan,automatic,zamce39a370028781,nv,41.0,39106.0,black,black,kapitolia auto llc,28200.0,26500.0,Fri Mar 06 2015 04:00:00 GMT-0800 (PST)
2006,Porsche,Cayenne,Turbo,SUV,automatic,wp1ac29p46la90718,pa,19.0,87942.0,blue,brown,carplex holdings llc,18700.0,16300.0,Fri Feb 27 2015 01:15:00 GMT-0800 (PST)
2005,Porsche,Cayenne,S,SUV,automatic,wp1ab29p25la66208,ca,23.0,83546.0,black,black,acm enterprises group inc,11750.0,9800.0,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2005,Porsche,Cayenne,S,SUV,automatic,wp1ab29p35la60143,nv,35.0,72572.0,silver,gray,kapitolia auto llc,12000.0,14100.0,Fri Feb 27 2015 04:00:00 GMT-0800 (PST)
2002,Porsche,911,Carrera,Convertible,manual,wp0ca299x2s652316,nv,36.0,86011.0,black,black,viva las vegas autos inc,15850.0,18000.0,Fri Feb 27 2015 04:00:00 GMT-0800 (PST)
2000,Land Rover,Discovery Series II,Base,SUV,automatic,salty1249ya238715,tx,35.0,121214.0,green,brown,the hertz corporation,1850.0,5200.0,Wed Mar 04 2015 02:00:00 GMT-0800 (PST)
2006,Porsche,Cayenne,Base,SUV,automatic,wp1aa29p66la20658,fl,27.0,87221.0,gray,gray,lexus of palm beach,11750.0,11200.0,Tue Mar 03 2015 01:15:00 GMT-0800 (PST)
2014,Porsche,Cayenne,Turbo S,SUV,automatic,wp1ac2a28ela85651,fl,25.0,16068.0,black,black,mercedes benz of miami,96000.0,74500.0,Tue Mar 10 2015 02:15:00 GMT-0700 (PDT)
2012,Land Rover,Range Rover,HSE,SUV,automatic,salme1d46ca389255,mo,35.0,59460.0,black,black,mercedes benz of omaha,38400.0,39250.0,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
2011,Porsche,Cayenne,S,SUV,automatic,wp1ab2a27bla44099,mi,38.0,87508.0,blue,tan,land rover farmington hills,34700.0,34600.0,Thu Mar 05 2015 01:30:00 GMT-0800 (PST)
2010,Land Rover,Range Rover Sport,Supercharged,SUV,automatic,salsh2e48aa249143,il,44.0,52618.0,black,beige,patrick land rover,33500.0,31750.0,Tue Mar 03 2015 02:00:00 GMT-0800 (PST)
2008,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsk25428a132041,ca,36.0,81027.0,gray,beige,ecars,19500.0,19800.0,Tue Mar 03 2015 04:30:00 GMT-0800 (PST)
2008,Land Rover,Range Rover,Supercharged,SUV,automatic,salmf13498a294744,mi,36.0,109092.0,black,tan,land rover farmington hills,18400.0,16700.0,Thu Mar 05 2015 01:30:00 GMT-0800 (PST)
2008,Porsche,Cayenne,Turbo,SUV,automatic,wp1ac29p08la91061,nc,28.0,85381.0,white,tan,hendrick toyota scion concord,22800.0,24800.0,Wed Mar 04 2015 06:00:00 GMT-0800 (PST)
2006,Porsche,Cayenne,Base,SUV,automatic,wp1aa29p66la21826,ca,19.0,143568.0,gray,black,wells fargo dealer services,8250.0,7600.0,Thu Mar 05 2015 04:00:00 GMT-0800 (PST)
2005,Porsche,Cayenne,Turbo,SUV,automatic,wp1ac29px5la91452,mi,23.0,101395.0,blue,gray,jeffs motorcars inc,12300.0,10900.0,Thu Mar 05 2015 01:30:00 GMT-0800 (PST)
2004,Porsche,Cayenne,Turbo,SUV,automatic,wp1ac29p54la92782,ca,34.0,145951.0,black,black,aaero sweet corporation,8400.0,7300.0,Wed Mar 04 2015 03:30:00 GMT-0800 (PST)
1999,Land Rover,Discovery,Series II,SUV,automatic,salty1249xa202943,ca,26.0,62503.0,black,gray,onemain rem/casey's car inc,1325.0,4000.0,Thu Mar 05 2015 04:00:00 GMT-0800 (PST)
2014,Land Rover,Range Rover Sport,HSE,SUV,automatic,salwr2wf8ea342698,wi,48.0,33911.0,gray,gray,bergstrom land rover jaguar volvo pors mase alfa,64000.0,68000.0,Wed Mar 04 2015 02:00:00 GMT-0800 (PST)
2014,Land Rover,LR4,HSE,SUV,automatic,salag2v66ea702195,fl,5.0,5741.0,white,beige,tdaf remarketing,58800.0,57250.0,Tue Mar 03 2015 01:00:00 GMT-0800 (PST)
2003,Land Rover,Freelander,SE3,SUV,automatic,salny122x3a240313,co,34.0,96043.0,yellow,black,tdaf remarketing,1725.0,2700.0,Tue Mar 03 2015 04:00:00 GMT-0800 (PST)
2002,Land Rover,Freelander,S,SUV,automatic,salnm22232a362267,tx,21.0,139155.0,white,black,kb cars & trucks llc,1225.0,1800.0,Wed Mar 04 2015 01:15:00 GMT-0800 (PST)
2008,Porsche,Cayenne,Turbo,SUV,automatic,wp1ac29p98la90667,ga,39.0,101320.0,green,tan,rick hendrick chevrolet of buford,19750.0,21400.0,Tue Mar 03 2015 05:00:00 GMT-0800 (PST)
2013,Land Rover,Range Rover Evoque,Pure,SUV,automatic,salvn2bg7dh735037,fl,44.0,23294.0,white,tan,johnson lexus of raleigh,31300.0,32300.0,Tue Mar 03 2015 01:15:00 GMT-0800 (PST)
2013,Land Rover,Range Rover Evoque,Pure,SUV,automatic,salvn2bgxdh729099,ca,45.0,28241.0,silver,black,hoehn motors inc,30500.0,33000.0,Tue Mar 03 2015 04:30:00 GMT-0800 (PST)
2012,Land Rover,LR2,Base,SUV,automatic,salfr2bn6ch303335,wi,29.0,39373.0,black,tan,bergstrom land rover jaguar volvo pors mase alfa,20800.0,20300.0,Wed Mar 04 2015 02:00:00 GMT-0800 (PST)
2010,Land Rover,LR2,HSE,SUV,automatic,salft2bn3ah184397,oh,46.0,23218.0,blue,tan,vroom,16900.0,19600.0,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2005,Porsche,Cayenne,Base,SUV,automatic,wp1aa29px5la21424,ny,43.0,112376.0,gray,gray,adk auto brokers inc,8500.0,8000.0,Thu Mar 05 2015 01:45:00 GMT-0800 (PST)
2013,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsf2d44da785504,ga,46.0,17663.0,silver,tan,contemporary auto sales,49300.0,49600.0,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2013,Land Rover,Range Rover Sport,Luxury,SUV,automatic,salsk2d46da770188,tn,4.0,20984.0,black,brown,wholesale inc # 2,51900.0,53000.0,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
2013,Porsche,911,Carrera 4S,Coupe,automatic,wp0ab2a97ds123070,ca,44.0,14547.0,black,black,premier motors,87000.0,95000.0,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2012,Land Rover,Range Rover Evoque,Pure,SUV,automatic,salvv2bgxch610788,tn,48.0,38559.0,black,brown,wholesale inc # 2,35200.0,38000.0,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
2012,Porsche,Cayenne,S Hybrid,SUV,automatic,wp1ae2a26cla92699,pa,37.0,24754.0,white,black,bard whls,46400.0,45250.0,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2012,Porsche,Cayman,R,Coupe,manual,wp0ab2a81cs793168,ca,47.0,15829.0,black,beige,premier motors,60000.0,59000.0,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2010,Porsche,Cayenne,Base,SUV,automatic,wp1aa2ap5ala06397,ca,44.0,68884.0,silver,black,symbolic motor cars,23000.0,21500.0,Tue Mar 03 2015 04:30:00 GMT-0800 (PST)
2009,Porsche,Cayenne,Base,SUV,automatic,wp1aa29p99la09271,fl,38.0,148293.0,silver,black,westfall auto sales,11000.0,13300.0,Wed Mar 04 2015 01:30:00 GMT-0800 (PST)
2008,Porsche,Cayenne,Turbo,SUV,automatic,wp1ac29px8la82979,co,43.0,93973.0,black,brown,echopark,20800.0,20200.0,Tue Mar 10 2015 05:00:00 GMT-0700 (PDT)
2008,Porsche,Cayenne,S,SUV,automatic,wp1ab29p78la49246,oh,36.0,77494.0,silver,black,bedford auto wholesale,18750.0,19100.0,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2007,Bentley,Continental GT,Base,Coupe,automatic,scbcr73wx7c048807,ca,38.0,26485.0,black,black,autobahn gallery,69000.0,74500.0,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2006,Porsche,Cayenne,S,SUV,automatic,wp1ab29p36la69037,co,24.0,99452.0,black,tan,westerra credit union,12350.0,13500.0,Tue Mar 03 2015 04:00:00 GMT-0800 (PST)
2006,Porsche,Cayenne,Base,SUV,automatic,wp1aa29p66la25701,ca,37.0,38839.0,gray,brown,sullivan luxury cars llc,14700.0,17100.0,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2005,Bentley,Continental GT,Base,Coupe,automatic,scbcr63w35c026168,fl,32.0,49512.0,white,beige,zimmerman auto brokers inc,47900.0,48200.0,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT)
2004,Porsche,Cayenne,S,SUV,automatic,wp1ab29p54la73491,qc,34.0,200070.0,gray,black,auto benz 1,6075.0,4300.0,Tue Mar 03 2015 02:00:00 GMT-0800 (PST)
1999,Land Rover,Discovery,Series II,SUV,automatic,salty1242xa203724,in,2.0,1.0,black,beige,cars helping veterans,1525.0,600.0,Wed Mar 04 2015 05:00:00 GMT-0800 (PST)
2012,Land Rover,Range Rover Evoque,Pure Plus,SUV,automatic,salvt1bg7ch620713,tx,42.0,17454.0,red,black,pm standley motorcars,36900.0,38400.0,Wed Mar 04 2015 02:20:00 GMT-0800 (PST)
2012,Land Rover,Range Rover,HSE,SUV,automatic,salmf1d45ca373318,ga,5.0,77124.0,gray,white,davis automotive,37300.0,38000.0,Thu Mar 05 2015 02:00:00 GMT-0800 (PST)
2011,Porsche,Cayenne,Base,SUV,automatic,wp1aa2a26bla03675,mi,26.0,54806.0,black,black,ars-cpo,32800.0,33600.0,Thu Mar 05 2015 01:00:00 GMT-0800 (PST)
2012,Land Rover,Range Rover Evoque,Pure,SUV,automatic,salvp2bgxch650069,fl,46.0,37138.0,silver,gray,register chevrolet & oldsmobile inc,32000.0,33400.0,Thu Mar 05 2015 01:40:00 GMT-0800 (PST)
2012,Land Rover,Range Rover Evoque,Pure,SUV,automatic,salvt2bg1ch609728,pa,44.0,58455.0,silver,black,r hollenshead auto sales inc,35800.0,34700.0,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2012,Porsche,Panamera,Base,Sedan,automatic,wp0aa2a72cl018365,fl,4.0,22992.0,gray,beige,the collection,51300.0,52800.0,Thu Mar 05 2015 01:15:00 GMT-0800 (PST)
2012,Porsche,Panamera,4S,Sedan,automatic,wp0ab2a78cl061153,fl,43.0,17101.0,black,beige,the collection,59800.0,60800.0,Thu Mar 05 2015 01:15:00 GMT-0800 (PST)
2011,Land Rover,LR4,V8,SUV,automatic,salak2d44ba552890,ca,39.0,77613.0,black,black,coast sports cars inc,28500.0,27250.0,Wed Mar 04 2015 04:15:00 GMT-0800 (PST)
2011,Porsche,Panamera,4,Sedan,automatic,wp0aa2a72bl012869,il,4.0,47248.0,white,tan,td auto finance,44900.0,44200.0,Tue Mar 10 2015 04:00:00 GMT-0700 (PDT)
2010,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsf2d48aa236321,az,44.0,38339.0,red,beige,chapman scottsdale autoplex llc,32200.0,32250.0,Thu Mar 05 2015 03:00:00 GMT-0800 (PST)
2010,Land Rover,Range Rover,Supercharged,SUV,automatic,salmf1e45aa314572,fl,39.0,76236.0,black,black,palm beach motor cars,35900.0,34600.0,Thu Mar 05 2015 01:15:00 GMT-0800 (PST)
2009,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsk25469a208278,fl,43.0,67979.0,white,beige,mercedes benz of tampa,22100.0,24400.0,Thu Mar 05 2015 01:50:00 GMT-0800 (PST)
2009,Porsche,Cayenne,Base,SUV,automatic,wp1aa29p19la01889,fl,44.0,67371.0,black,black,the collection,20800.0,21800.0,Thu Mar 05 2015 01:15:00 GMT-0800 (PST)
2008,Land Rover,Range Rover,HSE,SUV,automatic,salmf15438a264149,va,35.0,108739.0,blue,blue,mercedes benz of fredericksburg,15950.0,16100.0,Thu Mar 05 2015 01:35:00 GMT-0800 (PST)
2008,Land Rover,LR2,HSE,SUV,automatic,salfr24n88h062401,fl,27.0,117768.0,gold,beige,courtesy toyota of brandon,7575.0,6500.0,Thu Mar 05 2015 08:20:00 GMT-0800 (PST)
2008,Porsche,Cayenne,Base,SUV,automatic,wp1aa29px8la28734,fl,28.0,151856.0,black,gray,palm beach motor cars,10600.0,15000.0,Thu Mar 05 2015 01:15:00 GMT-0800 (PST)
2008,Porsche,911,Turbo,Convertible,automatic,wp0cd29928s708345,pa,42.0,41762.0,blue,brown,alans autos,61000.0,61000.0,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2005,Porsche,Cayenne,Turbo,SUV,automatic,wp1ac29p05la90486,ga,42.0,122391.0,black,brown,carworks inc,10400.0,13300.0,Thu Mar 05 2015 02:00:00 GMT-0800 (PST)
2004,Porsche,Cayenne,S,SUV,automatic,wp1ab29p84la61206,fl,35.0,99351.0,silver,black,remarketing by ge/central fl sales & leasing inc,8250.0,9600.0,Wed Mar 04 2015 01:00:00 GMT-0800 (PST)
2004,Porsche,Cayenne,Tiptronic,SUV,automatic,wp1aa29p04la23035,pa,27.0,156497.0,silver,gray,concours motors inc,6450.0,6100.0,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2003,Porsche,Boxster,S,Convertible,manual,wp0cb29893u660224,pa,28.0,54003.0,blue,blue,burlington volkswagen inc,13500.0,12000.0,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2003,Porsche,Boxster,Base,Convertible,automatic,wp0ca29873u621375,nv,2.0,54838.0,green,—,others first inc.,8900.0,7000.0,Thu Mar 05 2015 03:00:00 GMT-0800 (PST)
2014,Land Rover,Range Rover,Ebony Edition,SUV,automatic,salgs2tf3ea182419,fl,5.0,4237.0,white,tan,land rover palm beach,111000.0,104000.0,Thu Mar 05 2015 01:15:00 GMT-0800 (PST)
2014,Land Rover,Range Rover Evoque,Dynamic Premium,SUV,automatic,salvt2bgxeh874215,pa,5.0,2071.0,gray,black,alans autos,55400.0,52500.0,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2014,Porsche,911,Carrera,Coupe,automatic,wp0aa2a98es107528,fl,48.0,545.0,black,black,the collection,75000.0,79200.0,Thu Mar 05 2015 01:15:00 GMT-0800 (PST)
2014,Tesla,Model S,60,Sedan,automatic,5yjsa1s1xefp33246,il,37.0,16962.0,gray,black,import exchange inc,75000.0,68500.0,Thu Mar 05 2015 02:00:00 GMT-0800 (PST)
2013,Land Rover,LR4,HSE,SUV,automatic,salag2d40da674795,va,46.0,23981.0,white,black,infinity auto sales llc,48600.0,45300.0,Thu Mar 05 2015 01:50:00 GMT-0800 (PST)
2013,Porsche,Cayenne,S,SUV,automatic,wp1ab2a23dla81914,pa,44.0,24266.0,brown,beige,tsj auto brokers inc,56400.0,55250.0,Fri Jul 03 2015 06:00:00 GMT-0700 (PDT)
2012,Bentley,Continental GT,Base,Coupe,automatic,scbfr7za1cc074408,pa,19.0,22720.0,blue,beige,european motor sports inc,116000.0,84500.0,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2010,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsk2d42aa241493,pa,43.0,55727.0,black,black,alans autos,29900.0,32500.0,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2009,Land Rover,Range Rover Sport,Supercharged,SUV,automatic,salsh23409a197327,pa,43.0,89849.0,white,beige,adcock brothers inc,21500.0,24700.0,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2013,Porsche,Panamera,S,Sedan,automatic,wp0ab2a7xdl060054,fl,38.0,27191.0,silver,beige,mercedes-benz of palm beach,68000.0,65800.0,Thu Mar 05 2015 02:12:00 GMT-0800 (PST)
2012,Porsche,Panamera,Turbo S,Sedan,automatic,wp0ac2a78cl090536,fl,37.0,17040.0,white,beige,porsche financial services,84000.0,93000.0,Tue Mar 10 2015 05:15:00 GMT-0700 (PDT)
2012,Porsche,Panamera,S,Sedan,automatic,wp0ab2a72cl061357,fl,36.0,27275.0,black,black,porsche financial services,57300.0,57500.0,Tue Mar 10 2015 05:15:00 GMT-0700 (PDT)
2011,Porsche,Cayenne,Turbo,SUV,automatic,wp1ac2a22bla85303,pa,48.0,35506.0,brown,tan,f c kerbeck & sons,55200.0,58000.0,Fri Mar 06 2015 01:15:00 GMT-0800 (PST)
2006,Porsche,Boxster,Base,Convertible,automatic,wp0ca29856u711564,fl,47.0,31387.0,red,black,schroeder motors llc,20100.0,21500.0,Tue Mar 10 2015 05:00:00 GMT-0700 (PDT)
2013,Porsche,Cayenne,GTS,SUV,automatic,wp1ad2a24dla71760,fl,32.0,19675.0,black,black,porsche financial services,71000.0,71000.0,Tue Mar 10 2015 05:15:00 GMT-0700 (PDT)
2013,Porsche,Panamera,GTS,Sedan,automatic,wp0af2a70dl076199,fl,43.0,16238.0,red,tan,porsche financial services,79000.0,83000.0,Tue Mar 10 2015 05:15:00 GMT-0700 (PDT)
2013,Porsche,911,Carrera,Coupe,manual,wp0aa2a94ds107895,fl,41.0,11407.0,black,black,porsche financial services,69000.0,78000.0,Tue Mar 10 2015 05:15:00 GMT-0700 (PDT)
2012,Porsche,Panamera,S,Sedan,automatic,wp0ab2a74cl061344,ca,44.0,45114.0,white,tan,elad motors,52000.0,54750.0,Tue Mar 10 2015 05:00:00 GMT-0700 (PDT)
2008,Land Rover,Range Rover Sport,Supercharged,SUV,automatic,salsh23498a132068,nv,38.0,77359.0,black,beige,towbin motorcars,20700.0,21300.0,Fri Mar 06 2015 04:00:00 GMT-0800 (PST)
2006,Porsche,Cayenne,Turbo,SUV,automatic,wp1ac29p46la90282,pa,44.0,94655.0,black,black,p & l imports llc,17200.0,18400.0,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2005,Porsche,Cayenne,S,SUV,automatic,wp1ab29p35la63608,il,27.0,1.0,gray,gray,remarketing by ge/suntrust bank,16100.0,1250.0,Thu Mar 12 2015 03:00:00 GMT-0700 (PDT)
2013,Land Rover,LR2,HSE,SUV,automatic,salfr2bg2dh362465,pa,39.0,21986.0,—,beige,r hollenshead auto sales inc,28600.0,26250.0,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2010,Land Rover,Range Rover Sport,Supercharged,SUV,automatic,salsh2e4xaa255915,fl,42.0,48160.0,white,orange,land rover north dade llc,33900.0,36000.0,Fri Mar 06 2015 01:35:00 GMT-0800 (PST)
2013,Land Rover,LR2,HSE,SUV,automatic,salfr2bg0dh327892,fl,47.0,25155.0,black,black,warren henry infiniti inc,28200.0,28600.0,Fri Mar 06 2015 01:35:00 GMT-0800 (PST)
2011,Porsche,Cayenne,S Hybrid,SUV,automatic,wp1ae2a27bla93021,nv,37.0,61207.0,white,brown,gaudin jaguar porsche of las vegas,38500.0,37000.0,Fri Mar 06 2015 03:45:00 GMT-0800 (PST)
2008,Land Rover,LR3,V8 HSE,SUV,automatic,salag25438a446181,nv,37.0,62734.0,white,beige,gaudin jaguar porsche of las vegas,17050.0,18400.0,Fri Mar 06 2015 03:45:00 GMT-0800 (PST)
2008,Porsche,Cayenne,S,SUV,automatic,wp1ab29p58la43204,ma,33.0,164609.0,blue,gray,boch new to you superstore,9850.0,11800.0,Tue Mar 10 2015 03:00:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Sport,Supercharged Limited Edition,SUV,automatic,salsh2e42da787003,fl,41.0,48664.0,black,beige,tdaf remarketing,50500.0,51400.0,Tue Mar 10 2015 02:00:00 GMT-0700 (PDT)
2010,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsk2d45aa248177,fl,44.0,66435.0,green,beige,tdaf remarketing,29100.0,29600.0,Tue Mar 10 2015 02:00:00 GMT-0700 (PDT)
2008,Porsche,Cayenne,S,SUV,automatic,wp1ab29p58la46443,pa,4.0,65274.0,black,gray,car sense incorporated,19700.0,22100.0,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT)
2012,Porsche,Panamera,4,Sedan,automatic,wp0aa2a73cl072919,oh,4.0,16508.0,white,beige,telhio credit union,56600.0,56900.0,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT)
2008,Land Rover,LR3,V8 HSE,SUV,automatic,salag25448a487404,fl,43.0,75921.0,gray,black,woodall auto wholesale inc,16550.0,18700.0,Tue Mar 10 2015 02:15:00 GMT-0700 (PDT)
2008,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsf25468a188035,ma,29.0,78118.0,white,black,first hyundai,19500.0,21400.0,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT)
2002,Porsche,Boxster,Base,Convertible,automatic,wp0ca298x2u622938,nc,34.0,105078.0,silver,black,paramount ford llc,6100.0,6700.0,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Evoque,Pure Plus,SUV,automatic,salvp1bg0dh737135,fl,45.0,20707.0,black,beige,tdaf remarketing,34700.0,35400.0,Tue Mar 10 2015 02:00:00 GMT-0700 (PDT)
2011,Porsche,Panamera,Turbo,Sedan,automatic,wp0ac2a74bl090547,pa,36.0,19048.0,blue,beige,porsche financial services,73000.0,64000.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2002,Land Rover,Freelander,SE,SUV,automatic,salny22252a392827,pa,2.0,93192.0,silver,black,harborcreek resales,1675.0,2500.0,Wed Mar 18 2015 05:10:00 GMT-0700 (PDT)
2002,Porsche,Boxster,Base,Convertible,automatic,wp0ca298x2u620414,ca,2.0,148268.0,silver,gray,fleet/lease misc,3775.0,3400.0,Wed Jun 17 2015 05:30:00 GMT-0700 (PDT)
2012,Porsche,Panamera,4S,Sedan,automatic,wp0ab2a75cl062244,ga,37.0,26473.0,white,beige,porsche financial services,54800.0,53600.0,Thu May 28 2015 03:00:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover Sport,Supercharged,SUV,automatic,salwr2ef9ea300316,ga,5.0,4911.0,orange,black,land rover north america llc,73000.0,67000.0,Wed May 27 2015 03:00:00 GMT-0700 (PDT)
2012,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsk2d46ca751638,fl,37.0,39045.0,gray,brown,jpmorgan chase bank n.a.,41600.0,39500.0,Tue Jun 02 2015 05:00:00 GMT-0700 (PDT)
2013,Porsche,911,Carrera S,Convertible,automatic,wp0cb2a94ds155256,fl,24.0,23756.0,silver,black,porsche financial services,81000.0,70500.0,Tue Jun 02 2015 05:00:00 GMT-0700 (PDT)
2012,Porsche,911,Carrera S (Midyear Redesign),Coupe,automatic,wp0ab2a98cs120306,ca,36.0,37767.0,black,—,porsche financial services,66000.0,58500.0,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2011,Porsche,Panamera,4,Sedan,automatic,wp0aa2a73bl012072,ca,27.0,46462.0,silver,black,porsche financial services,43300.0,44500.0,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2013,Porsche,911,Carrera,Coupe,automatic,wp0aa2a93ds107418,ca,35.0,32033.0,gray,beige,porsche financial services,61000.0,58000.0,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2013,Porsche,911,Carrera,Convertible,automatic,wp0ca2a99ds140593,ca,46.0,7294.0,black,black,porsche financial services,77000.0,66000.0,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2013,Porsche,911,Carrera,Coupe,automatic,wp0aa2a94ds106228,pa,35.0,11286.0,black,beige,porsche financial services,65000.0,64500.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2012,Porsche,Cayenne,S,SUV,automatic,wp1ab2a23cla42819,pa,36.0,36694.0,black,gold,porsche financial services,46100.0,43500.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2012,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsf2d43ca720190,pa,32.0,56271.0,black,black,j magnone auto group llc,32800.0,33250.0,Fri Jun 05 2015 02:00:00 GMT-0700 (PDT)
2011,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsk2d48ba702374,tn,31.0,40949.0,black,black,jpmorgan chase bank n.a.,35900.0,35600.0,Wed May 13 2015 03:30:00 GMT-0700 (PDT)
2013,Porsche,911,Carrera 4S,Convertible,automatic,wp0cb2a9xds155598,pa,29.0,33616.0,brown,beige,porsche financial services,84000.0,76000.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2004,Porsche,Cayenne,S,SUV,automatic,wp1ab29p94la70030,tx,1.0,115133.0,silver,black,porsche of west houston,7400.0,2600.0,Thu May 28 2015 07:10:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover Sport,HSE,SUV,automatic,salwr2wf1ea365112,az,45.0,18201.0,silver,black,the hertz corporation,66000.0,65000.0,Thu May 21 2015 05:30:00 GMT-0700 (PDT)
2013,Land Rover,LR4,HSE,SUV,automatic,salag2d43da692952,pa,43.0,26780.0,silver,black,tsj auto brokers inc,44200.0,44250.0,Thu May 28 2015 02:00:00 GMT-0700 (PDT)
2015,Porsche,Macan,Turbo,SUV,automatic,wp1af2a54flb90853,pa,5.0,8477.0,blue,tan,royal coast auto inc,79000.0,75000.0,Thu Jun 11 2015 02:30:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Sport,Luxury,SUV,automatic,salsk2d4xda773269,ga,41.0,59252.0,black,beige,jaguar porsche volvo of greenville,38100.0,38000.0,Thu Jun 04 2015 03:00:00 GMT-0700 (PDT)
2012,Land Rover,LR4,Base,SUV,automatic,salak2d45ca613312,pa,43.0,42641.0,gray,black,credit union leasing of america,38700.0,39250.0,Fri May 22 2015 02:00:00 GMT-0700 (PDT)
2011,Porsche,Cayenne,S,SUV,automatic,wp1ab2a26bla43882,ga,26.0,83786.0,gray,black,jaguar porsche volvo of greenville,35800.0,29000.0,Thu Jun 11 2015 03:00:00 GMT-0700 (PDT)
2013,Bentley,Continental GTC,Base,Convertible,automatic,scbgu3za2dc084880,ga,35.0,13840.0,gray,tan,porsche fin svcs dba bentley financial services,149000.0,130500.0,Wed May 27 2015 03:00:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover Sport,Supercharged,SUV,automatic,salwr2ef3ea332341,pa,4.0,33334.0,silver,brown,carriage traders,68000.0,67500.0,Thu May 28 2015 02:00:00 GMT-0700 (PDT)
